species_id,recorded_species_name,species_name,taxon,reporting_name,phylum,class_,order,family,genus,common_name,range,frequency,abundance,max_length,common_family_name,common_class_name,common_phylum_name,superseded_ids,superseded_names,geom,mapped_id,mapped_superseded_ids
3751,Abudefduf luridus,Abudefduf luridus,Abudefduf luridus,Abudefduf luridus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Abudefduf,Canary damsel,136.7486,100,58.1832,15,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4573,
3752,Abudefduf notatus,Abudefduf notatus,Abudefduf notatus,Abudefduf notatus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Abudefduf,Yellowtail sergeant,2158.4487,16.2162,119.875,17,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4574,
3753,Abudefduf saxatilis,Abudefduf saxatilis,Abudefduf saxatilis,Abudefduf saxatilis,Chordata,Actinopterygii,Perciformes,Pomacentridae,Abudefduf,Sergeant major,1944.645,26.8493,15.6676,23,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4575,
3754,Abudefduf troschelii,Abudefduf troschelii,Abudefduf troschelii,Abudefduf troschelii,Chordata,Actinopterygii,Perciformes,Pomacentridae,Abudefduf,Panama sergeant major,1287.4249,30.3538,21.91,20,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4576,
3755,Acanthemblemaria aspera,Acanthemblemaria aspera,Acanthemblemaria aspera,Acanthemblemaria aspera,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Acanthemblemaria,Roughhead blenny,709.7427,40.2174,2.7174,4,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4577,
3756,Acanthemblemaria atrata,Acanthemblemaria atrata,Acanthemblemaria atrata,Acanthemblemaria atrata,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Acanthemblemaria,Cocos barnacle blenny,125.5828,74.1936,90.0444,5,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4578,
3757,Acanthemblemaria balanorum,Acanthemblemaria balanorum,Acanthemblemaria balanorum,Acanthemblemaria balanorum,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Acanthemblemaria,Clubhead barnacle blenny,10,50,1,4.5,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4579,
3758,Acanthemblemaria crockeri,Acanthemblemaria crockeri,Acanthemblemaria crockeri,Acanthemblemaria crockeri,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Acanthemblemaria,Browncheek blenny,1480.422,4.4944,2.2,6,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4580,
3759,Acanthemblemaria exilispinus,Acanthemblemaria exilispinus,Acanthemblemaria exilispinus,Acanthemblemaria exilispinus,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Acanthemblemaria,Bluntspine blenny,301.1355,28.9617,2.7816,5.5,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4581,
3760,Acanthemblemaria hancocki,Acanthemblemaria hancocki,Acanthemblemaria hancocki,Acanthemblemaria hancocki,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Acanthemblemaria,Hancocks blenny,474.6963,50,9.8246,4.5,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4582,
3761,Acanthemblemaria spinosa,Acanthemblemaria spinosa,Acanthemblemaria spinosa,Acanthemblemaria spinosa,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Acanthemblemaria,Spinyhead blenny,907.9229,21.9298,1.8529,2.8,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4583,
3762,Acanthostracion polygonius,Acanthostracion polygonius,Acanthostracion polygonius,Acanthostracion polygonius,Chordata,Actinopterygii,Tetraodontiformes,Ostraciidae,Acanthostracion,Honeycomb cowfish,831.8337,17.7778,1.1364,50,Boxfishes,Ray-finned fishes,Chordates,4765,Acanthostracion polygonia,POINT (0 0),4584,5652
3763,Acanthurus achilles,Acanthurus achilles,Acanthurus achilles,Acanthurus achilles,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Achilles tang,2081.562,8.3744,9.6354,24,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4585,
3764,Acanthurus bahianus,Acanthurus bahianus,Acanthurus bahianus,Acanthurus bahianus,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Ocean surgeon,1953.799,24.0331,15.5,38.1,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4586,
3765,Acanthurus chirurgus,Acanthurus chirurgus,Acanthurus chirurgus,Acanthurus chirurgus,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Doctorfish,1867.8347,21.978,5.0255,39,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4587,
3766,Acanthurus coeruleus,Acanthurus coeruleus,Acanthurus coeruleus,Acanthurus coeruleus,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Blue tang surgeonfish,1795.3835,33.1507,9.0785,39,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4588,
3767,Acanthurus gahhm,Acanthurus gahhm,Acanthurus gahhm,Acanthurus gahhm,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Black surgeonfish,10,100,1,40,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4589,
3768,Acanthurus leucopareius,Acanthurus leucopareius,Acanthurus leucopareius,Acanthurus leucopareius,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Whitebar surgeonfish,3810.3425,9.9668,11.2532,24,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4590,
3769,Acanthurus leucosternon,Acanthurus leucosternon,Acanthurus leucosternon,Acanthurus leucosternon,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Powderblue surgeonfish,2985.706,27.6498,5.9712,54,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4591,
3770,Acanthurus reversus,Acanthurus reversus,Acanthurus reversus,Acanthurus reversus,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Marquesan surgeonfish,68.584,85.7143,12.7273,21.6,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4592,
3771,Acanthurus sohal,Acanthurus sohal,Acanthurus sohal,Acanthurus sohal,Chordata,Actinopterygii,Perciformes,Acanthuridae,Acanthurus,Sohal surgeonfish,543.471,61.5385,3.9,40,Surgeonfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4593,
3772,Acmaea mitra,Acmaea mitra,Acmaea mitra,Acmaea mitra,Mollusca,Gastropoda,,Acmaeidae,Acmaea,Whitecap limpet,259.4342,73.4375,13.173,3.5,,Sea snails and slugs,Molluscs,,,POINT (0 0),4594,
3773,Adelomelon ancilla,Adelomelon ancilla,Adelomelon ancilla,Adelomelon ancilla,Mollusca,Gastropoda,Neogastropoda,Volutidae,Adelomelon,Ancilla volute,727.691,11.7647,1,21,,Sea snails and slugs,Molluscs,,,POINT (0 0),4595,
3774,Aequipecten opercularis,Aequipecten opercularis,Aequipecten opercularis,Aequipecten opercularis,Mollusca,Bivalvia,Ostreoida,Pectinidae,Aequipecten,Queen scallop,117.5154,62.5,6.0909,11,,Bivalves,Molluscs,,,POINT (0 0),4596,
3775,Alloclinus holderi,Alloclinus holderi,Alloclinus holderi,Alloclinus holderi,Chordata,Actinopterygii,Perciformes,Labrisomidae,Alloclinus,Island kelpfish,78.9086,90,33.4706,10,labrisomid blennies,Ray-finned fishes,Chordates,,,POINT (0 0),4597,
3776,Alphestes immaculatus,Alphestes immaculatus,Alphestes immaculatus,Alphestes immaculatus,Chordata,Actinopterygii,Perciformes,Serranidae,Alphestes,Pacific mutton hamlet,1306.9391,11.7647,2.5694,30,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4598,
3777,Alphestes multiguttatus,Alphestes multiguttatus,Alphestes multiguttatus,Alphestes multiguttatus,Chordata,Actinopterygii,Perciformes,Serranidae,Alphestes,Rivulated mutton hamlet,10,100,1,30,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4599,
3779,Amblyglyphidodon flavilatus,Amblyglyphidodon flavilatus,Amblyglyphidodon flavilatus,Amblyglyphidodon flavilatus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amblyglyphidodon,Yellowfin damsel,276.8246,58.3333,24,10,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4601,
3780,Amblyglyphidodon indicus,Amblyglyphidodon indicus,Amblyglyphidodon indicus,Amblyglyphidodon indicus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amblyglyphidodon,Maldives damselfish,2867.0745,62.1359,26.881,8.3,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4602,
3781,Amblyglyphidodon melanopterus,Amblyglyphidodon melanopterus,Amblyglyphidodon melanopterus,Amblyglyphidodon melanopterus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amblyglyphidodon,Yellowbelly damselfish,314.5044,30.3571,11.6154,10.1,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4603,
3782,Ammodytes tobianus,Ammodytes tobianus,Ammodytes tobianus,Ammodytes tobianus,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,Small sandeel,604.34,14.7059,13,20,sand lances,Ray-finned fishes,Chordates,,,POINT (0 0),4604,
3783,Amphiprion akallopisos,Amphiprion akallopisos,Amphiprion akallopisos,Amphiprion akallopisos,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,Skunk clownfish,2920.2314,27.451,7.381,11,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4605,
3784,Amphiprion bicinctus,Amphiprion bicinctus,Amphiprion bicinctus,Amphiprion bicinctus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,Twoband anemonefish,316.9378,50,5.1875,14,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4606,
3785,Amphiprion ephippium,Amphiprion ephippium,Amphiprion ephippium,Amphiprion ephippium,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,Saddle anemonefish,10,25,7.4,14,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4607,
3786,Anarrhichthys ocellatus,Anarrhichthys ocellatus,Anarrhichthys ocellatus,Anarrhichthys ocellatus,Chordata,Actinopterygii,Perciformes,Anarhichadidae,Anarrhichthys,Wolf-eel,1979.94,9.6774,1.3333,240,wolffishes,Ray-finned fishes,Chordates,,,POINT (0 0),4608,
3787,Anasterias antarctica,Anasterias antarctica,Anasterias antarctica,Anasterias antarctica,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Anasterias,Cinderella starfish,718.1504,75,6.875,,,Sea stars,Echinoderms,4766,Anasterias minuta,POINT (0 0),4609,5653
3788,Ancula gibbosa,Ancula gibbosa,Ancula gibbosa,Ancula gibbosa,Mollusca,Gastropoda,Nudibranchia,Goniodorididae,Ancula,Atlantic ancula,692.0359,11.1111,2,3.3,,Sea snails and slugs,Molluscs,,,POINT (0 0),4610,
3789,Aniculus elegans,Aniculus elegans,Aniculus elegans,Aniculus elegans,Arthropoda,Malacostraca,Decapoda,Diogenidae,Aniculus,Elegant hermit crab,465.2464,15.0838,2.0465,4.5,,Higher crustaceans,Arthropods,,,POINT (0 0),4611,
3790,Anisotremus caesius,Anisotremus caesius,Anisotremus caesius,Anisotremus caesius,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Silvergray grunt,507.4301,20.4878,5.0625,30,Grunter breams (sweetlips),Ray-finned fishes,Chordates,,,POINT (0 0),4612,
3791,Anisotremus interruptus,Anisotremus interruptus,Anisotremus interruptus,Anisotremus interruptus,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Burrito grunt,900.4674,15.6334,26.8969,51,Grunter breams (sweetlips),Ray-finned fishes,Chordates,,,POINT (0 0),4613,
3792,Anisotremus scapularis,Anisotremus scapularis,Anisotremus scapularis,Anisotremus scapularis,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Peruvian grunt,336.2971,19.7183,32.8986,40,Grunter breams (sweetlips),Ray-finned fishes,Chordates,,,POINT (0 0),4614,
3793,Anisotremus surinamensis,Anisotremus surinamensis,Anisotremus surinamensis,Anisotremus surinamensis,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Black margate,921.6272,12.6761,1.7,76,Grunter breams (sweetlips),Ray-finned fishes,Chordates,,,POINT (0 0),4615,
3794,Anisotremus taeniatus,Anisotremus taeniatus,Anisotremus taeniatus,Anisotremus taeniatus,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Catalina,1205.8499,13.5065,7.8228,31,Grunter breams (sweetlips),Ray-finned fishes,Chordates,,,POINT (0 0),4616,
3795,Anisotremus virginicus,Anisotremus virginicus,Anisotremus virginicus,Anisotremus virginicus,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Porkfish,2644.4353,13.1507,4.2269,41,Grunter breams (sweetlips),Ray-finned fishes,Chordates,,,POINT (0 0),4617,
3796,Antedon bifida,Antedon bifida,Antedon bifida,Antedon bifida,Echinodermata,Crinoidea,Comatulida,Antedonidae,Antedon,Rosy feather star,761.0718,18.1287,13.381,10,,Featherstars,Echinoderms,,,POINT (0 0),4618,
3797,Antedon mediterranea,Antedon mediterranea,Antedon mediterranea,Antedon mediterranea,Echinodermata,Crinoidea,Comatulida,Antedonidae,Antedon,Mediterranean feather star,10,100,1,20,,Featherstars,Echinoderms,,,POINT (0 0),4619,
3798,Aphelodoris luctuosa,Aphelodoris luctuosa,Aphelodoris luctuosa,Aphelodoris luctuosa,Mollusca,Gastropoda,Nudibranchia,Dorididae,Aphelodoris,,122.6163,30.0971,1.4468,7.5,,Sea snails and slugs,Molluscs,,,POINT (0 0),4620,
3799,Aplysia californica,Aplysia californica,Aplysia californica,Aplysia californica,Mollusca,Gastropoda,Anaspidea,Aplysiidae,Aplysia,California seahare,255.685,34.6154,2.8333,75,,Sea snails and slugs,Molluscs,,,POINT (0 0),4621,
3800,Aplysia depilans,Aplysia depilans,Aplysia depilans,Aplysia depilans,Mollusca,Gastropoda,Anaspidea,Aplysiidae,Aplysia,Depilatory sea hare,768.5943,2.4194,1.3333,30,,Sea snails and slugs,Molluscs,,,POINT (0 0),4622,
3801,Apogon atradorsatus,Apogon atradorsatus,Apogon atradorsatus,Apogon atradorsatus,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Blacktip cardinalfish,456.3998,67.6191,932.0231,8.9,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4623,
3802,Apogon atricaudus,Apogon atricaudus,Apogon atricaudus,Apogon atricaudus,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Plain cardinalfish,1560.8013,4.7619,4.3333,8,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4624,
3804,Apogon dovii,Apogon dovii,Apogon dovii,Apogon dovii,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Tailspot cardinalfish,386.4379,40.796,16.0608,7.5,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4626,
3805,Apogon maculatus,Apogon maculatus,Apogon maculatus,Apogon maculatus,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Flamefish,993.3194,7.4468,1.1429,11.1,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4627,
3806,Apogon notatus,Apogon notatus,Apogon notatus,Apogon notatus,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Spotnape cardinalfish,2388.6636,6.7416,285.6774,10,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4628,
3807,Apogon pacificus,Apogon pacificus,Apogon pacificus,Apogon pacificus,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Pink cardinalfish,422.1369,13.4831,110.3611,10,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4629,
3808,Apogon retrosella,Apogon retrosella,Apogon retrosella,Apogon retrosella,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Barspot cardinalfish,222.1223,10.3448,60.1111,10,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4630,
3809,Apogon townsendi,Apogon townsendi,Apogon townsendi,Apogon townsendi,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Belted cardinalfish,848.1208,9.322,1.6,6.5,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4631,
3810,Arbacia dufresnii,Arbacia dufresnii,Arbacia dufresnii,Arbacia dufresnii,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia,Naked green sea urchin,664.7762,100,299.4737,,,Sea urchins,Echinoderms,,,POINT (0 0),4632,
3811,Arbacia lixula,Arbacia lixula,Arbacia lixula,Arbacia lixula,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,Arbacia,Black sea urchin,978.597,80.7407,20.7874,10,,Sea urchins,Echinoderms,,,POINT (0 0),4633,
3812,Arothron diadematus,Arothron diadematus,Arothron diadematus,Arothron diadematus,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Arothron,Masked pufferfish,48.0115,60,1.6,30,Pufferfishes,Ray-finned fishes,Chordates,,,POINT (0 0),4634,
3813,Artedius corallinus,Artedius corallinus,Artedius corallinus,Artedius corallinus,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius,Coralline sculpin,145.2931,64.2857,2.5833,14,sculpins,Ray-finned fishes,Chordates,,,POINT (0 0),4635,
3814,Artedius harringtoni,Artedius harringtoni,Artedius harringtoni,Artedius harringtoni,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Artedius,Scalyhead sculpin,153.59,77.7778,4.4214,10,sculpins,Ray-finned fishes,Chordates,,,POINT (0 0),4636,
3815,Asterias forbesi,Asterias forbesi,Asterias forbesi,Asterias forbesi,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Forbes sea star,26.2315,80,7.1176,,,Sea stars,Echinoderms,,,POINT (0 0),4637,
3816,Astralium haematragum,Astralium haematragum,Astralium haematragum,Astralium haematragum,Mollusca,Gastropoda,,Turbinidae,Astralium, pacific star shell,259.3321,100,12.1364,2,,Sea snails and slugs,Molluscs,,,POINT (0 0),4638,
3817,Astropecten armatus,Astropecten armatus,Astropecten armatus,Astropecten armatus,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,Astropecten,Spiny sand star,2149.9253,11.6667,1.5,15,,Sea stars,Echinoderms,,,POINT (0 0),4639,
3818,Astropyga pulvinata,Astropyga pulvinata,Astropyga pulvinata,Astropyga pulvinata,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Astropyga,,380.9297,12.5786,2.6552,,,Sea urchins,Echinoderms,,,POINT (0 0),4640,
3819,Enneapterygius rhabdotus,Enneapterygius rhabdotus,Enneapterygius rhabdotus,Enneapterygius rhabdotus,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Enneapterygius,Umpire triplefin,10,100,6,2.7,Triplefins,Ray-finned fishes,Chordates,,,POINT (0 0),4641,
3820,Enoplometopus antillensis,Enoplometopus antillensis,Enoplometopus antillensis,Enoplometopus antillensis,Arthropoda,Malacostraca,Decapoda,Enoplometopidae,Enoplometopus,Flaming reef lobster,67.8912,18.75,1.5,13,,Higher crustaceans,Arthropods,,,POINT (0 0),4642,
3821,Entelurus aequoreus,Entelurus aequoreus,Entelurus aequoreus,Entelurus aequoreus,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Entelurus,Snake pipefish,10,100,1,40,Seahorses and pipefishes,Ray-finned fishes,Chordates,,,POINT (0 0),4643,
3822,Epinephelus adscensionis,Epinephelus adscensionis,Epinephelus adscensionis,Epinephelus adscensionis,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Rock hind,978.1385,3.3784,1.1667,61,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4644,
3823,Epinephelus analogus,Epinephelus analogus,Epinephelus analogus,Epinephelus analogus,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Spotted grouper,103.8591,14.2857,2.1111,104,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4645,
3824,Epinephelus costae,Epinephelus costae,Epinephelus costae,Epinephelus costae,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Goldblotch grouper,787.8842,43.4286,2.3551,140,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4646,
3825,Epinephelus irroratus,Epinephelus irroratus,Epinephelus irroratus,Epinephelus irroratus,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Marquesan grouper,60.6146,83.3333,2.875,28,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4647,
3826,Epinephelus itajara,Epinephelus itajara,Epinephelus itajara,Epinephelus itajara,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Atlantic goliath grouper,951.2968,2.1622,1.25,250,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4648,
3827,Epinephelus labriformis,Epinephelus labriformis,Epinephelus labriformis,Epinephelus labriformis,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Starry grouper,929.0557,70.7379,4.8369,60,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4649,
3828,Epinephelus longispinis,Epinephelus longispinis,Epinephelus longispinis,Epinephelus longispinis,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Longspine grouper,10,100,1.5,55,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4650,
3829,Epinephelus marginatus,Epinephelus marginatus,Epinephelus marginatus,Epinephelus marginatus,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Dusky grouper,1268.1814,33.1742,1.7711,150,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4651,
3830,Epinephelus morio,Epinephelus morio,Epinephelus morio,Epinephelus morio,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Red grouper,87.116,54.5455,1,125,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4652,
3831,Epinephelus striatus,Epinephelus striatus,Epinephelus striatus,Epinephelus striatus,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Nassau grouper,447.1612,30.3571,1.0741,122,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),4653,
3832,Equetus punctatus,Equetus punctatus,Equetus punctatus,Equetus punctatus,Chordata,Actinopterygii,Perciformes,Sciaenidae,Equetus,Spotted drum,937.1909,16.1111,1.1892,27,drums or croakers,Ray-finned fishes,Chordates,,,POINT (0 0),4654,
3833,Eucidaris galapagensis,Eucidaris galapagensis,Eucidaris galapagensis,Eucidaris galapagensis,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Slate pencil urchin,126.79,100,123.1979,15,,Sea urchins,Echinoderms,,,POINT (0 0),4655,
3834,Eucidaris thouarsii,Eucidaris thouarsii,Eucidaris thouarsii,Eucidaris thouarsii,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Slate pencil urchin,1536.2449,28.2927,17.3,16,,Sea urchins,Echinoderms,,,POINT (0 0),4656,
3835,Eucidaris tribuloides,Eucidaris tribuloides,Eucidaris tribuloides,Eucidaris tribuloides,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Slate pencil urchin,859.9492,28.1915,2.2051,13,,Sea urchins,Echinoderms,,,POINT (0 0),4657,
